NP_666754.2	NP_919345.2	40.741	27	16	0	279	305	375	401	5.1	30.4
NP_666754.2	NP_001076373.1	25.600	125	83	3	23	145	21	137	0.050	36.6
NP_666754.2	XP_017213581.1	22.337	291	191	8	36	313	47	315	0.052	36.2
NP_666754.2	XP_021328463.1	21.186	118	93	0	36	153	34	151	0.052	36.2
NP_666754.2	XP_017213584.1	27.358	106	77	0	27	132	34	139	0.053	36.2
NP_666754.2	XP_009303247.3	29.747	158	82	9	39	173	41	192	0.056	36.2
NP_666754.2	XP_021335134.1	29.358	109	69	3	27	132	35	138	0.058	36.2
NP_666754.2	XP_017213589.2	27.612	134	92	3	27	158	36	166	0.060	36.2
NP_666754.2	NP_001004502.2	20.761	289	187	10	36	305	43	308	0.061	36.2
NP_666754.2	NP_001122055.1	33.929	56	37	0	97	152	89	144	0.062	36.2
NP_666754.2	NP_998462.1	27.523	109	68	3	27	130	37	139	0.063	36.2
NP_666754.2	XP_005164491.1	27.273	110	69	3	27	131	37	140	0.064	36.2
NP_666754.2	XP_005164490.1	27.523	109	68	3	27	130	37	139	0.064	36.2
NP_666754.2	NP_001122195.1	22.150	307	184	14	27	307	49	326	0.067	36.2
NP_666754.2	XP_009298009.1	22.150	307	184	14	27	307	49	326	0.067	36.2
NP_666754.2	XP_001346005.5	31.132	106	51	3	37	131	83	177	0.071	36.2
NP_666754.2	NP_001299608.1	24.737	190	120	6	55	236	120	294	0.076	36.2
NP_666754.2	XP_017211912.1	33.929	56	37	0	97	152	128	183	0.077	35.8
NP_666754.2	NP_571573.1	27.049	122	72	3	37	149	49	162	0.082	35.8
NP_666754.2	XP_005167115.1	27.049	122	72	3	37	149	49	162	0.082	35.8
NP_666754.2	XP_001920756.3	23.028	317	194	14	18	309	66	357	0.083	35.8
NP_666754.2	XP_009301783.1	26.016	123	67	2	27	149	40	138	0.085	35.8
NP_666754.2	XP_009289337.1	23.077	117	88	2	36	150	71	187	0.091	35.8
NP_666754.2	XP_021336835.1	23.077	117	88	2	36	150	71	187	0.091	35.8
NP_666754.2	XP_009293665.3	25.510	196	116	9	115	295	38	218	0.094	35.4
NP_666754.2	NP_001186299.1	26.126	111	57	4	41	140	58	154	0.097	35.8
NP_666754.2	XP_005166058.1	26.126	111	57	4	41	140	58	154	0.097	35.8
NP_666754.2	XP_009303904.3	26.957	115	79	3	38	150	45	156	0.097	35.4
NP_666754.2	XP_017208527.1	25.628	199	128	8	115	302	116	305	0.10	35.4
NP_666754.2	XP_017208021.1	26.016	123	67	2	27	149	40	138	0.10	35.4
NP_666754.2	XP_021333086.1	24.615	130	87	2	29	153	55	178	0.11	35.4
NP_666754.2	XP_001923221.1	35.714	56	36	0	97	152	89	144	0.11	35.4
NP_666754.2	NP_001076380.1	22.581	124	95	1	31	153	40	163	0.11	35.4
NP_666754.2	XP_017213583.1	25.926	108	76	2	27	132	34	139	0.11	35.4
NP_666754.2	XP_017213594.1	27.778	108	74	2	27	132	52	157	0.12	35.4
NP_666754.2	XP_021328792.1	25.253	99	74	0	62	160	44	142	0.12	35.4
NP_666754.2	XP_693338.2	25.253	99	74	0	62	160	44	142	0.12	35.4
NP_666754.2	XP_005172122.3	24.561	228	151	8	1	223	1	212	0.12	35.0
NP_666754.2	XP_021327880.1	19.192	297	200	8	30	305	29	306	0.12	35.0
NP_666754.2	XP_694859.3	19.192	297	200	8	30	305	29	306	0.12	35.0
NP_666754.2	XP_001332293.3	21.186	118	93	0	36	153	11	128	0.14	35.0
NP_666754.2	XP_009303916.2	30.526	95	65	1	38	132	45	138	0.14	35.0
NP_666754.2	NP_997522.1	24.603	126	83	5	32	150	41	161	0.14	35.0
NP_666754.2	NP_001304680.1	22.430	107	83	0	21	127	29	135	0.14	35.0
NP_666754.2	XP_005157996.1	22.430	107	83	0	21	127	29	135	0.14	35.0
NP_666754.2	XP_017213648.1	24.779	113	84	1	38	150	44	155	0.15	35.0
NP_666754.2	XP_021335197.1	24.779	113	84	1	38	150	44	155	0.15	35.0
NP_666754.2	XP_021328051.1	25.000	132	96	2	18	149	45	173	0.15	35.0
NP_666754.2	NP_001012636.1	22.302	139	85	2	24	150	17	144	0.15	35.0
NP_666754.2	XP_021330387.1	24.194	310	186	14	29	313	31	316	0.15	35.0
NP_666754.2	XP_001339169.1	24.194	310	186	14	29	313	31	316	0.15	35.0
NP_666754.2	XP_021328050.1	26.087	115	82	2	18	132	25	136	0.15	35.0
NP_666754.2	XP_021328039.1	25.806	124	89	2	27	150	54	174	0.16	35.0
NP_666754.2	XP_017213382.1	27.119	118	77	3	36	151	34	144	0.16	35.0
NP_666754.2	XP_017213382.1	37.931	29	18	0	277	305	329	357	1.9	31.6
NP_666754.2	XP_021334563.1	27.119	118	77	3	36	151	34	144	0.16	35.0
NP_666754.2	XP_021334563.1	37.931	29	18	0	277	305	329	357	1.9	31.6
NP_666754.2	NP_001103787.1	21.951	205	123	6	115	300	112	298	0.17	34.7
NP_666754.2	XP_021333088.1	24.615	130	87	2	29	153	55	178	0.17	35.0
NP_666754.2	XP_017209024.1	26.357	129	81	4	110	236	128	244	0.18	34.7
NP_666754.2	XP_017208426.1	24.880	209	123	8	115	306	110	301	0.19	34.7
NP_666754.2	XP_021334893.1	29.060	117	76	4	18	132	45	156	0.20	34.7
NP_666754.2	XP_001343009.4	24.476	143	104	2	18	158	27	167	0.20	34.7
NP_666754.2	NP_001073124.1	36.957	46	29	0	26	71	45	90	0.22	34.3
NP_666754.2	XP_017213636.2	30.556	108	68	4	27	132	54	156	0.23	34.3
NP_666754.2	XP_005159331.1	24.294	177	115	7	4	176	14	175	0.24	34.3
NP_666754.2	XP_021334895.1	25.191	131	93	3	24	151	48	176	0.24	34.3
NP_666754.2	XP_021328044.1	23.438	320	191	16	18	310	49	341	0.24	34.3
NP_666754.2	NP_571468.1	18.850	313	214	8	21	312	24	317	0.24	34.3
NP_666754.2	XP_009293664.1	26.733	202	118	10	115	301	110	296	0.26	34.3
NP_666754.2	NP_001112371.1	23.507	268	172	11	55	306	71	321	0.26	34.3
NP_666754.2	XP_021325909.1	23.958	192	127	6	41	229	48	223	0.28	34.3
NP_666754.2	NP_001304693.1	22.152	316	188	15	21	305	27	315	0.28	34.3
NP_666754.2	NP_001153381.1	20.567	141	109	1	9	149	16	153	0.29	33.9
NP_666754.2	XP_005173421.1	23.179	151	95	4	113	258	112	246	0.29	33.9
NP_666754.2	XP_021328464.1	26.027	146	91	6	96	235	94	228	0.29	33.9
NP_666754.2	XP_017214609.1	26.027	146	91	6	96	235	94	228	0.29	33.9
NP_666754.2	XP_021336832.1	26.027	146	91	6	96	235	94	228	0.29	33.9
NP_666754.2	XP_021336831.1	26.027	146	91	6	96	235	94	228	0.29	33.9
NP_666754.2	XP_021326914.1	22.819	149	108	3	22	167	7	151	0.30	33.9
NP_666754.2	XP_005173325.1	21.831	284	162	10	58	307	73	330	0.31	33.9
NP_666754.2	XP_021328042.1	29.000	100	60	4	38	132	63	156	0.31	33.9
NP_666754.2	XP_021331562.1	24.324	222	134	10	13	220	36	237	0.31	33.9
NP_666754.2	NP_571782.2	27.368	95	68	1	36	130	72	165	0.32	33.9
NP_666754.2	NP_001305986.1	26.357	129	83	4	110	236	128	246	0.32	33.9
NP_666754.2	XP_001343301.3	24.324	222	134	10	13	220	36	237	0.33	33.9
NP_666754.2	XP_685555.2	22.819	149	108	3	22	167	7	151	0.33	33.9
NP_666754.2	XP_021330118.1	23.958	96	73	0	38	133	41	136	0.37	33.9
NP_666754.2	XP_017208074.1	23.958	96	73	0	38	133	41	136	0.37	33.9
NP_666754.2	NP_001314731.1	22.330	309	178	11	29	301	45	327	0.37	33.9
NP_666754.2	NP_001076394.1	24.912	285	174	11	37	305	43	303	0.37	33.9
NP_997035.2	XP_009293935.1	40.523	306	172	4	4	304	29	329	6.19e-63	204
NP_997035.2	XP_009293936.1	41.333	300	165	4	10	304	7	300	2.19e-62	201
NP_997035.2	NP_001082909.1	32.781	302	197	4	8	304	10	310	2.11e-57	189
NP_997035.2	NP_571663.1	34.416	308	187	6	6	304	5	306	4.85e-57	188
NP_997035.2	XP_009289956.1	31.429	315	205	3	5	312	11	321	4.12e-54	180
NP_997035.2	NP_001034712.1	31.879	298	200	2	6	300	5	302	6.57e-54	179
NP_997035.2	XP_009289925.1	31.879	298	200	2	6	300	5	302	6.57e-54	179
NP_997035.2	NP_571814.1	31.429	315	205	3	5	312	11	321	6.81e-54	180
NP_997035.2	XP_017213419.1	31.544	298	198	3	10	304	13	307	8.00e-53	177
NP_997035.2	NP_571245.1	31.544	298	198	3	10	304	13	307	8.00e-53	177
NP_997035.2	NP_982294.1	32.215	298	199	2	6	300	3	300	1.91e-51	173
NP_997035.2	NP_571828.2	30.132	302	208	2	3	301	2	303	4.39e-51	172
NP_997035.2	NP_001082911.1	31.208	298	202	2	5	299	4	301	5.12e-49	167
NP_997035.2	XP_009303845.1	31.208	298	202	2	5	299	4	301	5.12e-49	167
NP_997035.2	NP_001121851.1	32.215	298	199	2	6	300	5	302	5.40e-49	167
NP_997035.2	XP_017208546.1	33.442	308	193	7	5	305	2	304	2.48e-45	157
NP_997035.2	NP_571820.1	33.553	304	196	5	5	304	5	306	7.96e-45	155
NP_997035.2	XP_009289957.1	29.866	298	205	4	10	304	8	304	1.10e-44	155
NP_997035.2	NP_571815.1	30.201	298	204	4	10	304	42	338	1.21e-44	156
NP_997035.2	XP_009289958.1	33.224	304	197	5	5	304	21	322	2.52e-44	155
NP_997035.2	XP_009289962.1	31.715	309	202	5	2	305	7	311	9.39e-44	153
NP_997035.2	XP_009289960.1	31.715	309	202	5	2	305	7	311	9.39e-44	153
NP_997035.2	NP_571667.1	32.476	311	194	5	4	305	9	312	5.10e-43	151
NP_997035.2	NP_571825.1	31.715	309	202	5	2	305	55	359	6.59e-43	152
NP_997035.2	NP_571822.1	33.226	310	191	9	5	305	10	312	2.49e-42	149
NP_997035.2	XP_005157761.1	33.226	310	191	9	5	305	10	312	2.49e-42	149
NP_997035.2	NP_001122244.1	32.343	303	187	6	5	297	10	304	4.70e-42	149
NP_997035.2	XP_005157754.1	31.788	302	190	5	5	297	26	320	5.79e-42	149
NP_997035.2	NP_001030339.1	30.820	305	205	5	5	305	2	304	2.84e-41	146
NP_997035.2	NP_571821.1	32.154	311	193	6	5	305	10	312	8.83e-41	145
NP_997035.2	NP_571823.2	31.699	306	189	7	5	299	10	306	1.13e-40	145
NP_997035.2	NP_571656.1	30.000	300	196	4	13	305	20	312	1.44e-40	145
NP_997035.2	XP_005157760.1	31.833	311	194	6	5	305	10	312	4.43e-40	144
NP_997035.2	XP_009289942.1	29.667	300	197	4	13	305	32	324	8.22e-40	143
NP_997035.2	XP_017208556.1	29.836	305	208	5	5	305	2	304	9.77e-40	142
NP_997035.2	NP_571657.1	31.525	295	196	5	13	304	20	311	1.05e-39	142
NP_997035.2	XP_021324575.1	29.703	303	198	7	11	305	12	307	2.81e-39	141
NP_997035.2	NP_001032482.1	29.703	303	198	7	11	305	9	304	3.18e-39	141
NP_997035.2	NP_694517.1	31.373	306	204	4	5	306	25	328	5.02e-39	141
NP_997035.2	NP_571668.1	32.107	299	182	5	16	306	28	313	6.44e-39	140
NP_997035.2	XP_005157753.1	32.107	299	182	5	16	306	28	313	6.44e-39	140
NP_997035.2	NP_001122052.1	31.295	278	185	4	29	303	28	302	8.64e-39	140
NP_997035.2	XP_009289963.1	31.046	306	205	4	5	306	5	308	1.03e-38	140
NP_997035.2	XP_021322218.1	31.494	308	200	5	3	305	5	306	1.54e-38	139
NP_997035.2	XP_009293934.1	28.763	299	208	4	17	312	15	311	1.73e-38	139
NP_997035.2	XP_021329895.1	32.468	308	192	7	3	301	8	308	2.22e-38	139
NP_997035.2	NP_001121881.1	32.468	308	192	7	3	301	8	308	2.22e-38	139
NP_997035.2	XP_001923166.3	29.897	291	199	4	17	304	15	303	3.30e-38	138
NP_997035.2	NP_001122057.1	30.690	290	191	5	19	305	22	304	5.53e-38	138
NP_997035.2	XP_009293921.1	30.690	290	191	5	19	305	22	304	5.53e-38	138
NP_997035.2	NP_001124289.1	30.820	305	200	5	5	304	7	305	1.45e-37	137
NP_997035.2	NP_001034714.1	29.097	299	208	4	6	301	5	302	4.54e-37	135
NP_997035.2	XP_021337089.1	29.097	299	208	4	6	301	5	302	4.54e-37	135
NP_997035.2	NP_001121877.1	27.961	304	213	5	5	304	2	303	8.94e-37	134
NP_997035.2	XP_009293920.1	27.961	304	213	5	5	304	2	303	8.94e-37	134
NP_997035.2	XP_009289959.1	32.959	267	166	7	46	305	27	287	1.38e-36	134
NP_997035.2	XP_017206594.1	29.431	299	207	4	6	301	14	311	2.25e-36	134
NP_997035.2	XP_003200052.2	30.769	299	201	3	11	305	57	353	2.36e-36	135
NP_997035.2	NP_001124278.1	30.137	292	196	6	17	304	15	302	3.12e-36	133
NP_997035.2	XP_009293918.1	30.137	292	196	6	17	304	15	302	3.12e-36	133
NP_997035.2	NP_001124288.1	30.323	310	200	6	11	312	15	316	5.65e-36	133
NP_997035.2	NP_001034711.1	30.263	304	192	6	11	304	12	305	8.72e-36	132
NP_997035.2	XP_021337088.1	30.263	304	192	6	11	304	12	305	8.72e-36	132
NP_997035.2	XP_005157746.1	30.263	304	192	6	11	304	12	305	8.72e-36	132
NP_997035.2	XP_009289740.1	29.592	294	197	5	17	305	14	302	9.43e-36	132
NP_997035.2	XP_009303813.1	28.716	296	198	6	11	299	16	305	1.25e-35	132
NP_997035.2	XP_017213410.1	28.716	296	198	6	11	299	40	329	2.10e-35	132
NP_997035.2	NP_001121879.1	28.571	301	206	5	5	299	9	306	2.83e-35	131
NP_997035.2	NP_001124274.1	30.464	302	205	3	5	304	7	305	3.13e-35	130
NP_997035.2	XP_021329894.1	30.000	310	201	6	11	312	18	319	3.44e-35	131
NP_997035.2	XP_002666109.1	27.986	293	205	5	17	305	15	305	1.27e-34	129
NP_997035.2	NP_001070197.1	29.530	298	194	4	15	304	16	305	1.63e-34	129
NP_997035.2	NP_001124270.1	30.293	307	194	8	6	301	11	308	1.67e-34	129
NP_997035.2	NP_001092243.1	28.716	296	198	6	11	299	16	305	1.74e-34	129
NP_997035.2	XP_009303816.1	30.293	307	194	8	6	301	11	308	1.74e-34	129
NP_997035.2	XP_009303815.1	30.293	307	194	8	6	301	11	308	1.74e-34	129
NP_997035.2	XP_005169208.1	30.696	316	189	9	11	311	18	318	3.63e-34	128
NP_997035.2	XP_005169207.1	30.696	316	189	9	11	311	18	318	3.63e-34	128
NP_997035.2	NP_001124273.1	30.696	316	189	9	11	311	18	318	3.63e-34	128
NP_997035.2	NP_001092732.1	28.013	307	211	6	5	305	2	304	4.49e-34	127
NP_997035.2	NP_571817.1	27.541	305	215	5	5	305	2	304	4.88e-34	127
NP_997035.2	NP_001122043.1	30.000	320	209	6	6	313	11	327	5.82e-34	128
NP_997035.2	XP_009303820.1	30.000	320	209	6	6	313	11	327	5.82e-34	128
NP_997035.2	XP_005161487.1	27.742	310	214	6	2	305	16	321	5.87e-34	127
NP_997035.2	XP_021329897.1	30.380	316	190	9	11	311	18	318	7.86e-34	127
NP_997035.2	XP_021329896.1	30.380	316	190	9	11	311	18	318	7.86e-34	127
NP_997035.2	NP_001243272.1	31.293	294	195	6	10	300	10	299	1.07e-33	126
NP_997035.2	XP_017213633.2	31.293	294	195	6	10	300	10	299	1.09e-33	126
NP_997035.2	NP_571819.2	30.662	287	195	3	13	297	20	304	1.34e-33	126
NP_997035.2	NP_001034713.1	29.568	301	204	4	6	301	14	311	4.11e-33	125
NP_997035.2	NP_001124279.1	29.866	298	195	6	11	301	15	305	5.43e-33	125
NP_997035.2	NP_001122041.1	27.036	307	207	5	11	308	12	310	1.31e-32	124
NP_997035.2	NP_001121889.1	27.941	272	190	4	33	301	32	300	1.40e-32	124
NP_997035.2	XP_009289742.1	30.547	311	205	5	1	304	1	307	1.69e-32	123
NP_997035.2	XP_009289741.1	30.547	311	205	5	1	304	1	307	1.69e-32	123
NP_997035.2	NP_001124287.1	30.986	284	191	4	21	301	19	300	6.95e-32	122
NP_997035.2	NP_001122035.1	30.000	310	208	7	6	310	11	316	7.67e-32	122
NP_997035.2	NP_001243269.1	27.425	299	211	5	10	305	11	306	1.83e-31	121
NP_997035.2	NP_571158.1	28.920	287	197	6	28	310	26	309	2.48e-31	120
NP_997035.2	NP_001122058.1	29.195	298	197	6	11	301	14	304	2.79e-31	120
NP_997035.2	XP_009303825.1	29.195	298	197	6	11	301	14	304	2.79e-31	120
NP_997035.2	NP_001121850.1	29.927	274	186	4	29	299	28	298	3.13e-31	120
NP_997035.2	NP_001035388.1	27.758	281	197	4	28	304	26	304	3.32e-31	120
NP_997035.2	XP_009293929.1	27.758	281	197	4	28	304	26	304	3.32e-31	120
NP_997035.2	NP_571816.1	27.541	305	215	5	5	305	2	304	4.28e-31	119
NP_997035.2	XP_021329892.1	28.716	296	201	4	11	301	24	314	5.10e-31	120
NP_997035.2	XP_021329893.1	29.630	297	197	6	11	301	24	314	5.48e-31	120
NP_997035.2	XP_001920470.3	31.636	275	183	4	28	299	26	298	5.66e-31	119
NP_997035.2	XP_017213566.1	28.716	296	201	4	11	301	37	327	6.50e-31	120
NP_997035.2	XP_021335102.1	28.716	296	201	4	11	301	37	327	6.50e-31	120
NP_997035.2	NP_001243271.1	31.186	295	194	8	10	300	10	299	1.47e-30	118
NP_997035.2	NP_001122049.1	29.000	300	199	5	12	304	11	303	1.73e-30	118
NP_997035.2	XP_009289883.1	29.000	300	199	5	12	304	11	303	1.73e-30	118
NP_997035.2	NP_571206.1	28.525	305	209	6	6	304	10	311	1.86e-30	118
NP_997035.2	NP_001243273.1	30.272	294	198	6	10	300	11	300	2.31e-30	117
NP_997035.2	NP_001122054.1	28.289	304	214	3	11	312	11	312	2.48e-30	117
NP_997035.2	XP_009289722.1	28.289	304	214	3	11	312	11	312	2.48e-30	117
NP_997035.2	XP_009289721.1	28.289	304	214	3	11	312	11	312	2.48e-30	117
NP_997035.2	NP_001121860.1	27.740	292	206	4	18	306	19	308	2.81e-30	117
NP_997035.2	XP_009289881.1	27.740	292	206	4	18	306	19	308	2.81e-30	117
NP_997035.2	NP_001122045.1	27.946	297	210	3	12	306	11	305	3.46e-30	117
NP_997035.2	XP_005157733.1	27.946	297	210	3	12	306	11	305	3.46e-30	117
NP_997035.2	NP_001243270.1	28.090	267	187	4	42	305	41	305	3.67e-30	117
NP_997035.2	NP_001243280.1	29.236	301	204	7	10	306	11	306	4.32e-30	117
NP_997035.2	NP_001122038.1	26.389	288	206	5	29	312	27	312	6.98e-30	116
NP_997035.2	XP_005161488.1	26.389	288	206	5	29	312	27	312	6.98e-30	116
NP_997035.2	NP_001121883.1	28.041	296	208	5	4	297	7	299	5.39e-29	114
NP_997035.2	XP_005169209.1	28.041	296	208	5	4	297	7	299	5.39e-29	114
NP_997035.2	NP_001243283.1	27.090	299	212	4	10	305	9	304	2.47e-28	112
NP_997035.2	XP_001920649.1	28.990	307	207	6	5	304	6	308	2.82e-28	112
NP_997035.2	NP_001121876.1	28.146	302	206	6	5	300	2	298	4.77e-28	111
NP_997035.2	XP_017206584.1	31.541	279	186	3	3	279	22	297	1.70e-27	110
NP_997035.2	NP_001243274.1	27.000	300	210	6	10	305	11	305	2.09e-27	110
NP_997035.2	NP_001121861.1	29.078	282	185	4	28	301	22	296	3.00e-27	109
NP_997035.2	NP_001243281.1	27.444	266	189	3	42	305	42	305	4.04e-27	109
NP_997035.2	NP_001121874.1	27.848	316	207	6	5	310	2	306	4.24e-27	108
NP_997035.2	NP_001154872.1	27.885	312	207	6	5	306	2	305	7.36e-27	108
NP_997035.2	NP_571818.1	24.679	312	231	3	5	313	2	312	7.46e-27	108
NP_997035.2	XP_009293931.1	24.679	312	231	3	5	313	2	312	7.46e-27	108
NP_997035.2	NP_001243279.1	28.947	304	200	9	6	300	3	299	8.62e-27	108
NP_997035.2	NP_001243278.1	29.054	296	199	8	10	300	11	300	9.42e-27	108
NP_997035.2	NP_001121864.1	27.687	307	209	6	5	305	6	305	1.79e-26	107
NP_997035.2	XP_009289739.1	26.774	310	220	5	5	311	12	317	2.50e-26	107
NP_997035.2	NP_001121855.1	27.922	308	207	8	5	305	6	305	4.35e-26	106
NP_997035.2	XP_017214679.1	27.922	308	207	8	5	305	12	311	4.76e-26	106
NP_997035.2	NP_001124271.1	26.032	315	222	5	3	312	4	312	4.86e-26	106
NP_997035.2	XP_017213418.1	28.720	289	201	5	6	292	10	295	7.46e-26	105
NP_997035.2	NP_001121884.1	28.374	289	200	6	27	312	24	308	2.10e-25	104
NP_997035.2	NP_001121891.1	31.408	277	185	3	28	301	22	296	2.31e-25	104
NP_997035.2	XP_002666005.1	30.100	299	177	9	24	305	21	304	3.87e-25	103
NP_997035.2	XP_009289715.1	27.564	312	208	6	5	306	7	310	4.05e-25	103
NP_997035.2	NP_001243282.1	27.820	266	188	3	42	305	42	305	4.76e-25	103
NP_997035.2	NP_001124286.1	33.333	225	143	4	24	246	21	240	6.64e-25	103
NP_997035.2	NP_001121875.1	32.889	225	144	4	24	246	21	240	1.60e-24	102
NP_997035.2	NP_001121842.1	26.910	301	205	6	11	303	5	298	3.37e-24	101
NP_997035.2	XP_009289713.1	26.910	301	205	6	11	303	5	298	3.37e-24	101
NP_997035.2	NP_571205.1	26.688	311	216	7	5	308	2	307	4.27e-24	100
NP_997035.2	NP_001121844.1	29.787	282	189	6	27	304	24	300	6.99e-24	100
NP_997035.2	NP_001121852.1	29.710	276	189	3	28	300	22	295	7.21e-24	100
NP_997035.2	NP_001122053.1	29.242	277	191	3	28	301	22	296	1.16e-23	99.8
NP_997035.2	NP_001122050.1	27.178	287	194	4	28	306	22	301	5.68e-23	97.8
NP_997035.2	XP_009289719.1	27.178	287	194	4	28	306	22	301	5.68e-23	97.8
NP_997035.2	NP_001124277.1	29.352	293	198	5	5	293	2	289	8.44e-23	97.4
NP_997035.2	NP_001121869.1	28.926	242	168	3	5	246	6	243	9.15e-23	97.4
NP_997035.2	NP_001121878.1	28.736	261	179	5	43	300	40	296	1.11e-22	97.4
NP_997035.2	XP_009289712.1	28.522	291	185	7	28	306	22	301	1.98e-22	96.3
NP_997035.2	XP_009289711.1	28.522	291	185	7	28	306	22	301	1.98e-22	96.3
NP_997035.2	NP_001120725.1	28.522	291	185	7	28	306	22	301	1.98e-22	96.3
NP_997035.2	NP_001121886.1	28.425	292	197	8	27	312	24	309	5.93e-22	95.1
NP_997035.2	NP_001121893.1	32.456	228	141	5	24	246	21	240	7.74e-22	94.7
NP_997035.2	NP_001122044.1	27.508	309	205	8	6	305	3	301	9.05e-22	94.4
NP_997035.2	NP_001121888.1	27.526	287	193	4	28	306	22	301	1.16e-21	94.0
NP_997035.2	XP_009289723.1	27.526	287	193	4	28	306	22	301	1.16e-21	94.0
NP_997035.2	XP_017206627.1	29.110	292	182	6	28	306	22	301	4.48e-21	92.4
NP_997035.2	NP_571218.1	28.223	287	191	4	28	306	22	301	7.60e-21	92.0
NP_997035.2	NP_001124282.1	27.241	290	199	6	27	310	24	307	1.56e-20	90.9
NP_997035.2	NP_001122039.1	25.890	309	210	6	5	304	2	300	2.11e-20	90.5
NP_997035.2	NP_001121847.1	29.225	284	180	6	28	300	22	295	2.39e-19	87.8
NP_997035.2	XP_017208338.1	29.808	208	137	5	43	246	44	246	5.91e-17	80.1
NP_997035.2	XP_021325138.1	24.306	144	104	2	30	168	64	207	4.36e-09	58.5
NP_997035.2	NP_571394.1	20.702	285	199	7	43	312	48	320	9.52e-09	57.0
NP_997035.2	XP_005158226.1	34.783	115	65	3	31	137	44	156	1.38e-08	56.6
NP_997035.2	NP_775387.1	34.783	115	65	3	31	137	44	156	1.46e-08	56.6
NP_997035.2	NP_775386.1	31.746	126	80	2	31	150	35	160	3.66e-08	55.1
NP_997035.2	XP_005159638.1	31.746	126	80	2	31	150	47	172	3.70e-08	55.5
NP_997035.2	XP_693673.2	25.989	177	105	4	3	171	37	195	4.42e-08	55.5
NP_997035.2	XP_021334996.1	25.989	177	105	4	3	171	37	195	4.42e-08	55.5
NP_997035.2	XP_021329876.1	25.989	177	105	4	3	171	37	195	4.97e-08	55.1
NP_997035.2	XP_009304366.1	24.476	143	101	3	32	168	64	205	4.27e-07	52.4
NP_997035.2	NP_001108186.2	25.625	160	113	2	25	181	56	212	6.53e-07	52.0
NP_997035.2	XP_017212270.1	24.579	297	178	12	35	306	35	310	8.61e-07	51.2
NP_997035.2	XP_017213239.1	27.559	127	92	0	25	151	56	182	1.25e-06	50.8
NP_997035.2	XP_005159153.1	28.966	145	91	7	15	151	18	158	2.15e-06	50.4
NP_997035.2	NP_001037811.1	28.966	145	91	7	15	151	17	157	2.23e-06	50.4
NP_997035.2	XP_002662019.5	26.241	141	81	3	39	171	67	192	2.24e-06	50.1
NP_997035.2	XP_001339040.4	30.769	104	69	2	28	130	25	126	2.35e-06	50.1
NP_997035.2	NP_851303.2	30.075	133	83	2	31	153	44	176	2.58e-06	49.7
NP_997035.2	XP_021328050.1	25.806	279	177	8	39	301	43	307	2.85e-06	49.7
NP_997035.2	XP_021324019.1	22.156	167	114	2	27	185	47	205	2.90e-06	49.7
NP_997035.2	XP_009293235.1	25.157	159	113	2	27	182	48	203	3.29e-06	49.3
NP_997035.2	NP_001076507.2	22.642	159	123	0	27	185	36	194	3.86e-06	49.3
NP_997035.2	NP_001108160.1	30.075	133	85	6	28	158	26	152	5.80e-06	48.9
NP_997035.2	XP_697493.2	25.926	135	96	3	20	151	40	173	7.55e-06	48.5
NP_997035.2	XP_017213580.1	25.455	165	115	2	2	165	18	175	1.03e-05	47.8
NP_997035.2	NP_001076367.1	20.388	309	235	4	5	302	9	317	1.25e-05	47.8
NP_997035.2	XP_009303909.1	24.157	178	107	6	2	168	12	172	1.32e-05	47.4
NP_997035.2	NP_851301.1	26.667	135	93	1	31	159	49	183	1.46e-05	47.4
NP_997035.2	XP_005159236.1	26.667	135	93	1	31	159	49	183	1.46e-05	47.4
NP_997035.2	NP_001007359.1	20.561	321	184	10	39	306	61	363	1.81e-05	47.4
NP_997035.2	NP_775385.1	30.702	114	71	3	31	137	47	159	1.89e-05	47.0
NP_997035.2	XP_021336835.1	23.030	330	200	12	19	309	52	366	1.94e-05	47.4
NP_997035.2	XP_017208775.1	22.780	259	181	7	19	274	4	246	2.04e-05	46.6
NP_997035.2	XP_009303903.2	26.537	309	189	11	2	293	32	319	2.60e-05	46.6
NP_997035.2	XP_687246.4	30.275	109	71	4	26	132	22	127	2.72e-05	46.6
NP_997035.2	XP_009289337.1	23.030	330	200	11	19	309	52	366	2.77e-05	46.6
NP_997035.2	XP_017213595.1	28.030	132	89	1	2	133	14	139	3.09e-05	46.2
NP_997035.2	NP_001186843.1	25.163	306	198	9	2	293	14	302	3.63e-05	46.2
NP_997035.2	XP_009304002.1	25.781	128	95	0	24	151	50	177	4.23e-05	46.2
NP_997035.2	NP_001034904.1	23.052	308	204	8	30	312	12	311	4.35e-05	46.2
NP_997035.2	XP_005167233.1	23.052	308	204	8	30	312	12	311	4.35e-05	46.2
NP_997035.2	NP_001036196.1	25.781	128	95	0	24	151	50	177	4.42e-05	46.2
NP_997035.2	XP_021335132.1	30.303	132	86	2	2	133	14	139	5.60e-05	45.4
NP_997035.2	NP_851302.1	25.676	148	93	5	31	166	24	166	5.72e-05	45.4
NP_997035.2	XP_009303913.2	28.030	132	89	1	2	133	32	157	6.02e-05	45.4
NP_997035.2	XP_017213582.2	23.656	279	194	6	26	293	50	320	6.72e-05	45.4
NP_997035.2	XP_009303914.2	27.273	132	90	1	2	133	32	157	7.48e-05	45.4
NP_997035.2	NP_001076372.1	24.818	137	95	1	5	133	9	145	7.68e-05	45.1
